5718,4949,debit,694.18,Adfero termes tametsi.,REFUYYIWFH51P,2025-06-16 10:55:26.887924
5719,4327,credit,131.33,Cupressus cariosus bonus.,REFVS6APV2NN4,2025-06-16 10:55:26.887924
5720,8749,debit,584.82,Claro auditor cogo.,REFUDGOQXVLE4,2025-06-16 10:55:26.887924
5721,3824,debit,458.39,Vitiosus virtus sopor.,REFJHRRSWQKIE,2025-06-16 10:55:26.887924
5722,5855,credit,594.25,Aut canonicus numquam.,REF9YSFCRABFE,2025-06-16 10:55:26.887924
5723,1669,debit,19.03,Cernuus angulus unus.,REF6OGDQHBFOZ,2025-06-16 10:55:26.887924
5724,4382,debit,253.60,Laudantium ciminatio supra.,REFFKU5IEZVDE,2025-06-16 10:55:26.887924
5725,419,credit,346.55,Advenio crustulum totus.,REFO7RS1QWUQM,2025-06-16 10:55:26.887924
5726,4802,debit,56.82,Uberrime textor depono.,REFEJTZ9AXLGV,2025-06-16 10:55:26.887924
5727,2597,credit,34.37,Dolor sui bardus.,REFYMZAOF5ABH,2025-06-16 10:55:26.887924
5728,1001,credit,357.85,Cinis deserunt acervus.,REFWFPNHCU9YU,2025-06-16 10:55:26.887924
5729,2589,credit,908.81,Vix sol aiunt.,REFBI6MQKGTRI,2025-06-16 10:55:26.887924
5730,8762,credit,973.66,Clam uxor uredo.,REFW7SNF4DCIZ,2025-06-16 10:55:26.887924
5731,6459,credit,398.25,Suffoco aeneus tempora.,REFIYDIEFCBHE,2025-06-16 10:55:26.887924
5732,8710,debit,197.68,Amo conservo vinitor.,REFIV46D0BWLH,2025-06-16 10:55:26.887924
5733,7306,credit,815.18,Esse trado bonus.,REFCYXLS4QBE5,2025-06-16 10:55:26.887924
5734,4381,debit,199.49,Veritas minima auditor.,REFIK2C560SUK,2025-06-16 10:55:26.887924
5735,5753,credit,863.48,Qui stipes stella.,REFETV2AOIJ0Q,2025-06-16 10:55:26.887924
5736,8337,credit,31.00,Temperantia virga tabella.,REFGCXK1F0NUP,2025-06-16 10:55:26.887924
5737,3850,debit,50.57,Vinco ultra absorbeo.,REFI9PYGD7PDI,2025-06-16 10:55:26.887924
5738,7481,debit,186.36,Correptius quos verbum.,REFHLZWPO0RYM,2025-06-16 10:55:26.887924
5739,2101,credit,470.16,Curis cuppedia talio.,REFQGF0YOIPOJ,2025-06-16 10:55:26.887924
5740,2766,credit,823.06,Vito curto nesciunt.,REFR5DM257JS0,2025-06-16 10:55:26.887924
5741,7808,credit,329.17,Teneo crapula celer.,REFJ92HWDWY86,2025-06-16 10:55:26.887924
5742,3079,credit,690.49,Tergum consectetur utique.,REFJEQUGI4Z2J,2025-06-16 10:55:26.887924
5743,3731,debit,571.61,Alveus theatrum beneficium.,REF5V9LSDQMOH,2025-06-16 10:55:26.887924
5744,3873,debit,149.54,Ascit degenero tandem.,REFCFN8RS74PV,2025-06-16 10:55:26.887924
5745,5290,credit,870.83,Cornu censura volup.,REFMHRE2DYCEZ,2025-06-16 10:55:26.887924
5746,652,debit,37.47,Vomer deleniti verus.,REFMIUNWMHDNX,2025-06-16 10:55:26.887924
5747,6395,debit,320.48,Sumptus sopor acervus.,REFD5M0CXBU4O,2025-06-16 10:55:26.887924
5748,5553,debit,40.78,Thymbra tabernus quas.,REFPEZUK98WQL,2025-06-16 10:55:26.887924
5749,790,credit,79.80,Atrocitas veritas casus.,REFCXI6GLDP8G,2025-06-16 10:55:26.887924
5750,8811,credit,391.58,Cunctatio demoror apud.,REFJ6KZX8TAIV,2025-06-16 10:55:26.887924
5751,6226,debit,703.00,Velociter ciminatio carcer.,REFUISYKG6NEU,2025-06-16 10:55:26.887924
5752,8021,debit,696.79,Bene pauper apto.,REF2WDM631OEV,2025-06-16 10:55:26.887924
5753,4674,debit,832.95,Explicabo victoria spero.,REFT7ARCRUGDP,2025-06-16 10:55:26.887924
5754,3702,credit,913.83,Claro deficio nisi.,REFCF37VHBPUU,2025-06-16 10:55:26.887924
5755,6042,debit,734.18,Cerno tui alias.,REFGOTM6UNHIJ,2025-06-16 10:55:26.887924
5756,7028,credit,663.60,Corona aedificium creber.,REFA1NQVVLURH,2025-06-16 10:55:26.887924
5757,1820,debit,450.16,Cruciamentum suadeo crinis.,REFLIZISNRSWP,2025-06-16 10:55:26.887924
5758,4722,debit,952.83,Adaugeo arca asperiores.,REFORWXKZFCMJ,2025-06-16 10:55:26.887924
5759,3438,debit,857.72,Aetas adulatio spoliatio.,REFVXP75IHVFX,2025-06-16 10:55:26.887924
5760,7148,debit,57.26,Vae statim decor.,REFZTSHXAOGNB,2025-06-16 10:55:26.887924
5761,5697,credit,960.46,Acies desparatus tunc.,REFBVTQUAVBOY,2025-06-16 10:55:26.887924
5762,1101,credit,38.36,Inflammatio volva dapifer.,REFXOJAU1Y0NV,2025-06-16 10:55:26.887924
5763,6480,debit,667.88,Cruentus quam statua.,REFFTURDUWDPM,2025-06-16 10:55:26.887924
5764,4441,debit,84.88,Aeternus dens minus.,REFEYRYXYDOZQ,2025-06-16 10:55:26.887924
5765,969,credit,508.86,Absens molestias calculus.,REF9BKHLNQUYY,2025-06-16 10:55:26.887924
5766,2426,credit,305.82,Concido alo ultio.,REFDTMG4S4GRG,2025-06-16 10:55:26.887924
5767,6968,debit,453.01,Depulso pax aufero.,REFBFLNENVOFP,2025-06-16 10:55:26.887924
5768,1968,credit,359.44,Crinis curiositas ultra.,REFEX7MNWLQUN,2025-06-16 10:55:26.887924
5769,4398,debit,500.07,Solum conor utique.,REFREYTZKPDYT,2025-06-16 10:55:26.887924
5770,7253,debit,900.87,Ad mollitia sursum.,REF1PIWJO8UMO,2025-06-16 10:55:26.887924
5771,1456,debit,860.38,Adipiscor artificiose minus.,REFJBMNPI8A2G,2025-06-16 10:55:26.887924
5772,4488,credit,463.43,Cubicularis sumptus sum.,REFFQ4STTYIXS,2025-06-16 10:55:26.887924
5773,3242,debit,12.38,Pariatur arma claustrum.,REFWF2LJDODXZ,2025-06-16 10:55:26.887924
5774,484,debit,329.29,Valde ago spero.,REFLBNHNTHT35,2025-06-16 10:55:26.887924
5775,9293,credit,190.28,Addo abduco despecto.,REFP7ZJJ0CARU,2025-06-16 10:55:26.887924
5776,5228,debit,914.68,Fugiat sperno suspendo.,REFDW7NIHJABB,2025-06-16 10:55:26.887924
5777,3829,credit,753.57,Minus comprehendo cavus.,REFMR732H5YJT,2025-06-16 10:55:26.887924
5778,3500,debit,866.51,Cunabula bene tolero.,REFCS1OQUNMGH,2025-06-16 10:55:26.887924
5779,1348,debit,242.24,Cicuta arma dolorem.,REFZD0GXOPIJO,2025-06-16 10:55:26.887924
5780,8539,debit,736.98,Sto commodi deludo.,REFMLWAOORISP,2025-06-16 10:55:26.887924
5781,5843,debit,574.11,Considero vel amiculum.,REFXLLDEK3CVL,2025-06-16 10:55:26.887924
5782,5906,debit,564.42,Curto demitto quae.,REFCCJUYWR7AI,2025-06-16 10:55:26.887924
5783,5859,credit,264.37,Bellum sub thalassinus.,REFZSPHQMMEPJ,2025-06-16 10:55:26.887924
5784,1845,credit,501.00,Peior nobis verbum.,REFMYE5VG2RDR,2025-06-16 10:55:26.887924
5785,901,credit,448.61,Verecundia adsuesco sopor.,REFR24FUJFDGR,2025-06-16 10:55:26.887924
5786,7138,credit,741.19,Amor voveo verus.,REFJ1RFWKSJ9B,2025-06-16 10:55:26.887924
5787,7791,debit,220.79,Ciminatio enim alo.,REFNYGL1DSKKS,2025-06-16 10:55:26.887924
5788,7875,credit,723.35,Bonus degenero convoco.,REFIWVCR4SQ3E,2025-06-16 10:55:26.887924
5789,6107,credit,512.11,Tunc crinis incidunt.,REFUNUQJQV6MJ,2025-06-16 10:55:26.887924
5790,2636,credit,842.92,Somnus calco usque.,REFHRILMV5R3R,2025-06-16 10:55:26.887924
5791,2582,credit,980.16,Armarium tepidus confugo.,REFPCOMIHSILB,2025-06-16 10:55:26.887924
5792,1265,debit,182.01,Cariosus veritas aperte.,REFEYAQAOZY6D,2025-06-16 10:55:26.887924
5793,5952,debit,306.56,Solium canto delectatio.,REF0ZI73RUNGQ,2025-06-16 10:55:26.887924
5794,3334,credit,300.80,Caelum deprecator adeptio.,REFU84GGRSWKM,2025-06-16 10:55:26.887924
5795,2156,debit,950.59,Crinis vorago adfero.,REFNJAKC3RHUJ,2025-06-16 10:55:26.887924
5796,6628,debit,97.46,Stella virgo cruciamentum.,REFPRIJJVIS8R,2025-06-16 10:55:26.887924
5797,3291,credit,722.65,Currus sed demulceo.,REFRV41PVZE8S,2025-06-16 10:55:26.887924
5798,3460,credit,601.34,Degusto ara venustas.,REFWRWSASMFUG,2025-06-16 10:55:26.887924
5799,686,debit,101.02,Aut corona conservo.,REFGEVV7CAUEA,2025-06-16 10:55:26.887924
5800,1821,credit,960.07,Candidus vigilo conventus.,REFJPRPW6HSVJ,2025-06-16 10:55:26.887924
5801,2328,credit,497.64,Ait versus tantillus.,REF5AFIF08FWP,2025-06-16 10:55:26.887924
5802,4394,debit,132.95,Tollo vulgivagus ciminatio.,REFWVXVKSDCZZ,2025-06-16 10:55:26.887924
5803,4523,credit,344.80,Sponte universe aegrotatio.,REFVEJNULA9ZS,2025-06-16 10:55:26.887924
5804,3208,debit,829.43,Censura adulescens laudantium.,REFDJKV02WEB7,2025-06-16 10:55:26.887924
5805,6082,credit,764.97,Degero adulatio vae.,REF58LDRUEVQY,2025-06-16 10:55:26.887924
5806,7060,credit,727.71,Tepesco tum acies.,REFYQBHOGCUML,2025-06-16 10:55:26.887924
5807,7701,credit,336.38,Uxor concedo claudeo.,REFEKHHEZVBKV,2025-06-16 10:55:26.887924
5808,133,debit,689.45,Labore sollers vorago.,REFFSVMXKVH39,2025-06-16 10:55:26.887924
5809,8166,debit,279.28,Trucido volaticus aetas.,REF56S69AFLZO,2025-06-16 10:55:26.887924
5810,7805,debit,932.90,Architecto deleniti deleniti.,REFGKP8ALG3J8,2025-06-16 10:55:26.887924
5811,1450,credit,436.24,Somnus eaque vulgus.,REFJU7YURD4ZF,2025-06-16 10:55:26.887924
5812,9208,credit,623.58,Temeritas titulus vos.,REFQLDJA0MQ6L,2025-06-16 10:55:26.887924
5813,1817,debit,251.43,Spoliatio absque quas.,REFNHBSJL2ISD,2025-06-16 10:55:26.887924
5814,2406,credit,770.58,Demoror denique advenio.,REFTUA945290U,2025-06-16 10:55:26.887924
5815,5970,debit,44.24,Denuncio alioqui altus.,REFLNZFUOBX4X,2025-06-16 10:55:26.887924
5816,347,credit,555.78,Torqueo arceo casus.,REFLXZ2I5G3DA,2025-06-16 10:55:26.887924
5817,5050,credit,968.95,Tendo vilitas ager.,REF1VDO3E9JVB,2025-06-16 10:55:26.887924
5818,4564,debit,901.51,Voluptates pauper delectatio.,REF9F0OTCMAGB,2025-06-16 10:55:26.887924
5819,740,credit,147.65,Bos praesentium suus.,REF54IHFRAQWQ,2025-06-16 10:55:26.887924
5820,8539,credit,284.32,Cribro beneficium armarium.,REFSFOQWZXZYV,2025-06-16 10:55:26.887924
5821,7347,credit,500.98,Conicio vestrum coepi.,REFKIWTGO6K00,2025-06-16 10:55:26.887924
5822,6896,debit,374.12,Spargo maxime decerno.,REF0YMFQS61P7,2025-06-16 10:55:26.887924
5823,2159,debit,185.41,Strues vigor adiuvo.,REFDE7BJXWYQ0,2025-06-16 10:55:26.887924
5824,6950,credit,34.01,Appono admiratio canis.,REFHWZDGOH976,2025-06-16 10:55:26.887924
5825,5831,debit,673.20,Vesco recusandae addo.,REFEJM0H90H3H,2025-06-16 10:55:26.887924
5826,2016,credit,480.01,Animadverto viduo clementia.,REFKPEA6OEDIL,2025-06-16 10:55:26.887924
5827,949,credit,86.11,Magnam cubicularis stips.,REF9DIZVCTGVR,2025-06-16 10:55:26.887924
5828,3744,credit,941.02,Acsi teneo adaugeo.,REFWF6V1YCUVX,2025-06-16 10:55:26.887924
5829,713,debit,46.13,Peccatus laboriosam volup.,REFN7C6DYHKEZ,2025-06-16 10:55:26.887924
5830,3198,debit,402.50,Videlicet pecus sumo.,REFX0TEXG3ILY,2025-06-16 10:55:26.887924
5831,6414,debit,764.46,Cultura atrox ater.,REFUQKJCGIZ4K,2025-06-16 10:55:26.887924
5832,1795,credit,132.73,Repellat distinctio similique.,REF342L9XLJYQ,2025-06-16 10:55:26.887924
5833,7115,credit,771.83,Modi claro vir.,REFNESPPFY8FO,2025-06-16 10:55:26.887924
5834,6039,debit,160.30,Suasoria curo valens.,REFLFKDDDCK1O,2025-06-16 10:55:26.887924
5835,173,credit,996.05,Deorsum desidero correptius.,REFIJNSCTUPID,2025-06-16 10:55:26.887924
5836,8383,debit,866.12,Demitto utilis verbera.,REFEVBJO8LUYT,2025-06-16 10:55:26.887924
5837,2438,credit,677.33,Collum commemoro bellicus.,REF6X3KBB6UB4,2025-06-16 10:55:26.887924
5838,4098,credit,454.35,Vetus baiulus pecco.,REFRMDB8VZIQD,2025-06-16 10:55:26.887924
5839,145,credit,284.01,Amita aperio pax.,REFTRUMI9QNNA,2025-06-16 10:55:26.887924
5840,6603,credit,82.44,Arx subseco vesica.,REFFR9YQVOAUU,2025-06-16 10:55:26.887924
5841,7285,debit,905.90,Sodalitas adduco conculco.,REFFJSNSOHY6S,2025-06-16 10:55:26.887924
5842,2581,credit,20.25,Vix alienus conitor.,REFRKZ6ANPMHW,2025-06-16 10:55:26.887924
5843,6514,credit,977.34,Alienus cunctatio caritas.,REF8LOAFDJWYS,2025-06-16 10:55:26.887924
5844,5119,credit,286.95,Decet cognatus arcesso.,REFCDZNMPEAYV,2025-06-16 10:55:26.887924
5845,7498,credit,921.85,Cedo clementia attero.,REFS45XXPO7WJ,2025-06-16 10:55:26.887924
5846,6260,credit,231.56,Deprimo voluptatibus cicuta.,REFBXCMHQWIHI,2025-06-16 10:55:26.887924
5847,7312,debit,398.42,Coma neque aggredior.,REFD1P1QLJPEZ,2025-06-16 10:55:26.887924
5848,8181,debit,649.41,Textus trucido conqueror.,REF2KRG75U6JY,2025-06-16 10:55:26.887924
5849,7037,credit,988.15,Vindico ambitus tabesco.,REFLR7UHUOP2V,2025-06-16 10:55:26.887924
5850,2452,credit,771.43,Crux comis curso.,REFKFPPUNLXHT,2025-06-16 10:55:26.887924
5851,7772,credit,920.74,Crinis thalassinus venustas.,REFQQDZHU9SI5,2025-06-16 10:55:26.887924
5852,7561,debit,440.20,Abeo angulus vulgo.,REFNJSWNLNESS,2025-06-16 10:55:26.887924
5853,3781,credit,61.25,Virtus adsidue velit.,REFUMJXRGQIGF,2025-06-16 10:55:26.887924
5854,8777,credit,307.47,Coruscus tripudio sophismata.,REFDYGYGYOJCC,2025-06-16 10:55:26.887924
5855,5982,debit,182.38,Accusamus cras cernuus.,REFK9MEITHJJZ,2025-06-16 10:55:26.887924
5856,497,debit,236.87,Ater cubitum reprehenderit.,REF4G6FBVNNJX,2025-06-16 10:55:26.887924
5857,5212,debit,515.23,Paens est arbitro.,REF7PNJDFGD4F,2025-06-16 10:55:26.887924
5858,7262,debit,364.68,Pariatur spiculum cursus.,REFQLLARKUXRK,2025-06-16 10:55:26.887924
5859,121,debit,811.30,Antea crur aranea.,REFA2DE6PYCRD,2025-06-16 10:55:26.887924
5860,5878,debit,558.87,Vinculum cohors clamo.,REF5YEDUJ2LTG,2025-06-16 10:55:26.887924
5861,4145,credit,624.23,Coniecto votum cornu.,REFBAVUDNNVN8,2025-06-16 10:55:26.887924
5862,8574,credit,106.53,Eligendi adamo alveus.,REFN7TMJ2IR6K,2025-06-16 10:55:26.887924
5863,5957,credit,494.74,Una conspergo thalassinus.,REFDLWPFI6SZH,2025-06-16 10:55:26.887924
5864,5814,credit,199.50,Capio capto cuppedia.,REFOPZQRVGYLT,2025-06-16 10:55:26.887924
5865,980,credit,416.88,Credo contego usus.,REFYOLWP0IBYN,2025-06-16 10:55:26.887924
5866,6333,debit,99.41,Currus valeo caterva.,REFTI4DO6TH5G,2025-06-16 10:55:26.887924
5867,4856,credit,458.22,Taceo cruciamentum apud.,REFNG97GRGACJ,2025-06-16 10:55:26.887924
5868,8848,credit,777.69,Demulceo asperiores vesica.,REFEV22N6FIX4,2025-06-16 10:55:26.887924
5869,4663,debit,391.09,Ars cibus officiis.,REFMGX2CUVXRY,2025-06-16 10:55:26.887924
5870,6956,credit,726.17,Turba curvo xiphias.,REFPCQF6JUZ7T,2025-06-16 10:55:26.887924
5871,8947,credit,84.61,Comparo umbra amicitia.,REFLLQRDW3BDF,2025-06-16 10:55:26.887924
5872,3275,credit,961.69,Suscipit agnitio acies.,REFI13MNLSPSD,2025-06-16 10:55:26.887924
5873,3433,credit,189.04,Totam velit surgo.,REF9XXPA6WJCP,2025-06-16 10:55:26.887924
5874,8436,debit,390.48,Adulescens auctor termes.,REFQFNLMON5DT,2025-06-16 10:55:26.887924
5875,297,credit,58.07,Cultura bardus solutio.,REF4CHWGPCIQA,2025-06-16 10:55:26.887924
5876,3657,credit,529.97,Talis sequi defaeco.,REFJV9CWHIA2K,2025-06-16 10:55:26.887924
5877,7162,credit,532.14,Vacuus torrens tepesco.,REFRLDAPARBSY,2025-06-16 10:55:26.887924
5878,2189,debit,672.65,Vitium cumque tempus.,REFFKODS5XTQJ,2025-06-16 10:55:26.887924
5879,1807,debit,412.00,Approbo amo angulus.,REF0S2CWVZDBU,2025-06-16 10:55:26.887924
5880,6556,credit,403.94,Strues tersus deleo.,REFEF5YCONJK5,2025-06-16 10:55:26.887924
5881,6809,debit,36.39,Confido demens hic.,REFV3X7LIBESO,2025-06-16 10:55:26.887924
5882,6126,credit,338.24,Summisse itaque veritatis.,REFOYLZ3VERQ9,2025-06-16 10:55:26.887924
5883,7683,credit,465.46,Ater sit voluntarius.,REF7TS6F7U8BY,2025-06-16 10:55:26.887924
5884,5652,debit,684.25,Summisse surculus defleo.,REFXJNJ2Y9MTV,2025-06-16 10:55:26.887924
5885,6233,credit,95.34,Comburo cimentarius statua.,REFR2C4YG5EOL,2025-06-16 10:55:26.887924
5886,8452,credit,665.42,Maiores itaque veritas.,REFRE1U5UJ3BK,2025-06-16 10:55:26.887924
5887,5756,debit,311.86,Volaticus amoveo bellum.,REFEJBBCDGMSG,2025-06-16 10:55:26.887924
5888,3265,debit,426.82,Verus cui thymum.,REFNJG60OPHNP,2025-06-16 10:55:26.887924
5889,6622,credit,578.03,Copiose atavus quia.,REFRZK7OADVMA,2025-06-16 10:55:26.887924
5890,7937,debit,897.68,Tamen excepturi adsum.,REFMX2YNO0K2R,2025-06-16 10:55:26.887924
5891,6419,credit,868.71,Cohaero desolo comis.,REFWLSXB52ASX,2025-06-16 10:55:26.887924
5892,8822,debit,168.98,Turba soleo corporis.,REFMJJ8RC16PE,2025-06-16 10:55:26.887924
5893,3989,debit,143.45,Conatus communis talis.,REF6NCGSMR3MD,2025-06-16 10:55:26.887924
5894,2924,credit,693.33,Traho tabula derelinquo.,REFAXSOEVZVCL,2025-06-16 10:55:26.887924
5895,36,credit,170.27,Non arbor delectatio.,REFJUZGEFGYTO,2025-06-16 10:55:26.887924
5896,3779,credit,205.02,Capto civis autus.,REFLWTKAOLEL2,2025-06-16 10:55:26.887924
5897,6163,credit,703.20,Absens beneficium et.,REFUDVY8FYQOK,2025-06-16 10:55:26.887924
5898,9304,debit,164.18,Defungo sopor vita.,REFKWTBKSHTKH,2025-06-16 10:55:26.887924
5899,3521,credit,196.78,Decens sustineo amo.,REFMHIUNFATT6,2025-06-16 10:55:26.887924
5900,7182,credit,53.62,Contra corpus desparatus.,REFUEWLRLDZR9,2025-06-16 10:55:26.887924
5901,4125,credit,762.12,Ait tripudio comes.,REFQBCKFQ0ZR9,2025-06-16 10:55:26.887924
5902,7243,credit,660.30,Subseco ascit ut.,REFAM0RN6UNFQ,2025-06-16 10:55:26.887924
5903,9056,credit,728.44,Ustilo tandem tutamen.,REFXMXZRYD6GW,2025-06-16 10:55:26.887924
5904,2377,debit,565.99,Supellex ars turbo.,REFPBPM73LIDH,2025-06-16 10:55:26.887924
5905,6312,debit,543.96,Adicio sint cenaculum.,REF1RWCOFE80Q,2025-06-16 10:55:26.887924
5906,10024,debit,773.68,Nisi cursim tero.,REFZYF1OJGCJ7,2025-06-16 10:55:26.887924
5907,8691,debit,43.05,Sulum demo carbo.,REFOLMJVJQ1AS,2025-06-16 10:55:26.887924
5908,185,credit,297.46,Animus amicitia defungo.,REFLWGLGJPSLZ,2025-06-16 10:55:26.887924
5909,6282,credit,694.61,Advenio voluptates bis.,REFHKRNWQB2HL,2025-06-16 10:55:26.887924
5910,414,debit,728.36,Validus civitas amita.,REFZXEBHEHLZL,2025-06-16 10:55:26.887924
5911,4387,credit,320.83,Vester thorax despecto.,REF0U54A95EFM,2025-06-16 10:55:26.887924
5912,7589,debit,403.50,Cedo demo coepi.,REF1SLR3GW6CN,2025-06-16 10:55:26.887924
5913,9051,debit,970.82,Curatio adnuo tolero.,REFIY7LWNUPJW,2025-06-16 10:55:26.887924
5914,9310,credit,66.59,Dicta demergo patrocinor.,REF8ZQFEMAUNM,2025-06-16 10:55:26.887924
5915,2357,credit,822.63,Coniecto decumbo tunc.,REFCYOS5FXHUB,2025-06-16 10:55:26.887924
5916,9740,debit,733.10,Aeternus depraedor dolores.,REFSS9UDTYFTN,2025-06-16 10:55:26.887924
5917,2290,credit,488.02,Conqueror vox sto.,REFAWCYZ0XN0I,2025-06-16 10:55:26.887924
5918,9456,debit,871.24,Cinis at peior.,REFGAJNFN0UMY,2025-06-16 10:55:26.887924
5919,5741,credit,110.13,Tamen ut vicissitudo.,REFJJE7KFXVZE,2025-06-16 10:55:26.887924
5920,9264,credit,845.51,Solus crux nisi.,REFGJ6OQAGNTD,2025-06-16 10:55:26.887924
5921,3688,credit,771.47,Curiositas deprimo statua.,REFEMM7ZS8YSH,2025-06-16 10:55:26.887924
5922,8575,debit,362.86,Delectatio voluptatem venio.,REF4ODP7LH66S,2025-06-16 10:55:26.887924
5923,8165,credit,794.41,Tredecim conspergo aveho.,REFWUZ7EKCPHE,2025-06-16 10:55:26.887924
5924,6765,credit,777.26,Tabernus derelinquo deludo.,REFRVNXNONDMU,2025-06-16 10:55:26.887924
5925,1276,credit,136.65,Agnosco culpo patior.,REFLTAFYUQTFT,2025-06-16 10:55:26.887924
5926,3382,debit,413.17,Vis theologus tandem.,REFRVL6FGMBKT,2025-06-16 10:55:26.887924
5927,8963,debit,851.43,Et curatio convoco.,REFS8QMF2P529,2025-06-16 10:55:26.887924
5928,7979,debit,493.59,Cursus quis bellicus.,REFAWX2QODRH0,2025-06-16 10:55:26.887924
5929,1637,credit,302.94,Torqueo expedita conservo.,REFHRPK2WV8QR,2025-06-16 10:55:26.887924
5930,5618,debit,355.75,Speculum nostrum soluta.,REFOAAZNOJR0O,2025-06-16 10:55:26.887924
5931,6099,credit,373.84,Volva confugo solio.,REF2PZ6BWEX1F,2025-06-16 10:55:26.887924
5932,9235,debit,841.33,Consequatur volup sopor.,REF8CSSUC3PPE,2025-06-16 10:55:26.887924
5933,1776,credit,68.96,Claro fuga uterque.,REFAOWJ5CJGNP,2025-06-16 10:55:26.887924
5934,2443,credit,930.50,Ventus vulgaris terra.,REFWM3Q4YVWRF,2025-06-16 10:55:26.887924
5935,2367,debit,740.98,Consequuntur quibusdam cito.,REFMGUT23LYUI,2025-06-16 10:55:26.887924
5936,7624,debit,101.67,A sulum valde.,REFAD74NYKS7Y,2025-06-16 10:55:26.887924
5937,6614,debit,819.96,Theatrum crebro argentum.,REFM5UUYCIUBX,2025-06-16 10:55:26.887924
5938,9574,debit,271.72,Atrocitas cibus vindico.,REFHC0ULNEPGK,2025-06-16 10:55:26.887924
5939,1891,debit,193.88,Tabesco utique velut.,REFQ3Q6JTM9ZN,2025-06-16 10:55:26.887924
5940,6963,debit,167.82,Commodo spoliatio vulgivagus.,REFB2EZS2HM91,2025-06-16 10:55:26.887924
5941,516,credit,432.54,Ambitus summopere tricesimus.,REFRNCJGJHZ3W,2025-06-16 10:55:26.887924
5942,9727,credit,65.63,Viriliter veniam accusator.,REF1SGT0UNJ9D,2025-06-16 10:55:26.887924
5943,7168,credit,169.12,Quo abeo convoco.,REF9PHS2HKPYA,2025-06-16 10:55:26.887924
5944,419,debit,971.75,Tracto tergum arto.,REFLL42G1G1RI,2025-06-16 10:55:26.887924
5945,4948,debit,344.19,Denique utrimque concedo.,REFDSSZADOAZR,2025-06-16 10:55:26.887924
5946,2106,debit,313.80,Uxor explicabo aliquam.,REFVIG3VMZVY1,2025-06-16 10:55:26.887924
5947,7108,debit,752.27,Vitium deduco aestus.,REFTXZKMJEXTS,2025-06-16 10:55:26.887924
5948,1644,credit,844.78,Amoveo currus sunt.,REFDJHFTWHNBK,2025-06-16 10:55:26.887924
5949,2111,debit,968.81,Abstergo tunc aestus.,REFDFC6RTU7OA,2025-06-16 10:55:26.887924
5950,6164,debit,74.80,Confero cupressus nisi.,REFH9MO3XW2O3,2025-06-16 10:55:26.887924
5951,2698,debit,331.45,Coniuratio vestrum decipio.,REFMEJINMMETI,2025-06-16 10:55:26.887924
5952,6192,debit,90.43,Adflicto tumultus spoliatio.,REFKGPTM132MM,2025-06-16 10:55:26.887924
5953,613,debit,274.07,Asporto uxor allatus.,REFO97UU292UB,2025-06-16 10:55:26.887924
5954,8399,credit,309.71,Sublime curo vitiosus.,REFYIOJAG3ZBJ,2025-06-16 10:55:26.887924
5955,1537,debit,326.45,Vigor alter velit.,REFJWRZT3PN2P,2025-06-16 10:55:26.887924
5956,255,debit,85.02,Brevis ver accendo.,REFPW8GGVUYDZ,2025-06-16 10:55:26.887924
5957,422,credit,678.97,Toties atrocitas thesaurus.,REFNZ5XXGX1EZ,2025-06-16 10:55:26.887924
5958,551,credit,706.85,Ultra truculenter quasi.,REFCBFBWPKOC4,2025-06-16 10:55:26.887924
5959,4964,credit,953.41,Adaugeo maxime volo.,REFLZ7CU8CRZ0,2025-06-16 10:55:26.887924
5960,2268,debit,208.55,Angulus taedium blandior.,REF3F5GDSKAFG,2025-06-16 10:55:26.887924
5961,6372,debit,969.73,Quo quaerat stillicidium.,REFAOBAFUQAF5,2025-06-16 10:55:26.887924
5962,1202,credit,313.48,Acerbitas creta vester.,REFDJTBUM8AMQ,2025-06-16 10:55:26.887924
5963,1088,debit,306.28,Pel cohaero ipsa.,REF0ROMAYGVZ0,2025-06-16 10:55:26.887924
5964,2287,debit,176.04,Cruciamentum qui ustulo.,REFGURTRCLBFW,2025-06-16 10:55:26.887924
5965,8652,debit,582.19,Maxime talis accendo.,REFDRATAQVLEE,2025-06-16 10:55:26.887924
5966,3328,debit,513.75,Tamisium cresco subvenio.,REFCGYCA3QFAY,2025-06-16 10:55:26.887924
5967,9571,credit,263.87,Tam tredecim suspendo.,REFGFA2VHWUJU,2025-06-16 10:55:26.887924
5968,1102,debit,894.75,Aggero inventore aegre.,REFKS7P1WMWOD,2025-06-16 10:55:26.887924
5969,2097,credit,335.42,Tertius deprimo abstergo.,REFXTUTEJ0XYC,2025-06-16 10:55:26.887924
5970,2743,credit,799.10,Ocer adfectus conscendo.,REFYADXTHVHRN,2025-06-16 10:55:26.887924
5971,6542,credit,81.86,Auditor amo crustulum.,REFRBQ8LGLWVT,2025-06-16 10:55:26.887924
5972,8999,credit,293.17,Defessus denuncio sumptus.,REF9Y7ZBPL82B,2025-06-16 10:55:26.887924
5973,2652,credit,445.55,Defluo volva concido.,REFTDBQJRKLS3,2025-06-16 10:55:26.887924
5974,6451,debit,206.62,Aestivus ustulo xiphias.,REFRJUREOJBZS,2025-06-16 10:55:26.887924
5975,6516,debit,470.21,Viriliter tergo credo.,REFNDTSGUEADI,2025-06-16 10:55:26.887924
5976,7219,credit,182.47,Spiritus caveo utpote.,REFCQ85226OTQ,2025-06-16 10:55:26.887924
